Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage,Model_Output
matmul,linear,"[(536, 128), (128, 128)]",1.11055,matmul_linear_253,1.8210001,-39.014281218326126,918
matmul,linear,"[(538, 128), (128, 128)]",1.11127,matmul_linear_254,1.8748662,-40.72803701938837,920
matmul,linear,"[(540, 128), (128, 128)]",1.11199,matmul_linear_255,1.8128571,-38.66091265549832,922
matmul,linear,"[(542, 128), (128, 128)]",1.11271,matmul_linear_256,1.8118125,-38.58580841008658,924
matmul,linear,"[(544, 128), (128, 128)]",1.11343,matmul_linear_257,1.8071339,-38.38696734093692,926
matmul,linear,"[(546, 128), (128, 128)]",1.11415,matmul_linear_258,1.7980358,-38.03516036777465,928
matmul,linear,"[(548, 128), (128, 128)]",1.11487,matmul_linear_259,1.8298749,-39.0739771336281,930
matmul,linear,"[(550, 128), (128, 128)]",1.11559,matmul_linear_260,1.8251787,-38.87776577712636,932
matmul,linear,"[(552, 128), (128, 128)]",1.11631,matmul_linear_261,1.8405447,-39.348932954467216,934
matmul,linear,"[(554, 128), (128, 128)]",1.1170300000000002,matmul_linear_262,1.8219731,-38.6911914341655,936
matmul,linear,"[(556, 128), (128, 128)]",1.11775,matmul_linear_263,1.8091251000000004,-38.21599180731063,938
matmul,linear,"[(558, 128), (128, 128)]",1.11847,matmul_linear_264,1.7921337999999998,-37.59003931514487,940
matmul,linear,"[(560, 128), (128, 128)]",1.11919,matmul_linear_265,1.8286966,-38.79848630986682,942
matmul,linear,"[(562, 128), (128, 128)]",1.11991,matmul_linear_266,1.8519641,-39.52852541796032,944
matmul,linear,"[(564, 128), (128, 128)]",1.12063,matmul_linear_267,1.8595984,-39.73806387443655,946
matmul,linear,"[(566, 128), (128, 128)]",1.12135,matmul_linear_268,1.9172767,-41.51339762278444,948
matmul,linear,"[(568, 128), (128, 128)]",1.12207,matmul_linear_269,1.8778482,-40.24703381242424,950
matmul,linear,"[(570, 128), (128, 128)]",1.1227900000000002,matmul_linear_270,1.885848,-40.46232782281498,952
matmul,linear,"[(572, 128), (128, 128)]",1.12351,matmul_linear_271,1.8490178,-39.237469752860136,954
matmul,linear,"[(574, 128), (128, 128)]",1.12423,matmul_linear_272,1.8901339,-40.52114508924473,956
matmul,linear,"[(576, 128), (128, 128)]",1.12495,matmul_linear_273,1.9782858,-43.13511222695932,958
matmul,linear,"[(578, 128), (128, 128)]",1.12567,matmul_linear_274,1.8841161000000004,-40.254743325,960
matmul,linear,"[(580, 128), (128, 128)]",1.12639,matmul_linear_275,1.8879734,-40.338672144427456,962
matmul,linear,"[(582, 128), (128, 128)]",1.12711,matmul_linear_276,1.8849734,-40.205522263603285,964
matmul,linear,"[(584, 128), (128, 128)]",1.12783,matmul_linear_277,1.9981606,-43.5565889948986,966
matmul,linear,"[(586, 128), (128, 128)]",1.1285500000000002,matmul_linear_278,1.8749735,-39.809815978732495,968
matmul,linear,"[(588, 128), (128, 128)]",1.12927,matmul_linear_279,1.8539554000000005,-39.08861022223081,970
matmul,linear,"[(590, 128), (128, 128)]",1.12999,matmul_linear_280,1.8599732,-39.2469740961859,972
matmul,linear,"[(592, 128), (128, 128)]",1.13071,matmul_linear_281,1.8978661000000003,-40.42203504240895,974
matmul,linear,"[(594, 128), (128, 128)]",1.13143,matmul_linear_282,1.9076964,-40.69129658157347,976
matmul,linear,"[(596, 128), (128, 128)]",1.13215,matmul_linear_283,1.9495536,-41.92773155865015,978
matmul,linear,"[(598, 128), (128, 128)]",1.13287,matmul_linear_284,2.0087054,-43.60198364578498,980
matmul,linear,"[(600, 128), (128, 128)]",1.13359,matmul_linear_285,1.8955803,-40.19826013173907,982
matmul,linear,"[(602, 128), (128, 128)]",1.1343100000000002,matmul_linear_286,1.9054287,-40.46956467066964,984
matmul,linear,"[(604, 128), (128, 128)]",1.13503,matmul_linear_287,1.9222946,-40.95441978560415,986
matmul,linear,"[(606, 128), (128, 128)]",1.13575,matmul_linear_288,1.9252949,-41.00903710906833,988
matmul,linear,"[(608, 128), (128, 128)]",1.13647,matmul_linear_289,1.917277,-40.72478833261964,990
matmul,linear,"[(610, 128), (128, 128)]",1.13719,matmul_linear_290,1.9278482,-41.01247183258516,992
matmul,linear,"[(612, 128), (128, 128)]",1.1379100000000002,matmul_linear_291,1.9788660000000005,-42.49686436575291,994
matmul,linear,"[(614, 128), (128, 128)]",1.13863,matmul_linear_292,1.9264643,-40.89534905993326,996
matmul,linear,"[(616, 128), (128, 128)]",1.13935,matmul_linear_293,1.9645625,-42.00489930964273,998
matmul,linear,"[(618, 128), (128, 128)]",1.14007,matmul_linear_294,1.9621428,-41.89668560310696,1000
matmul,linear,"[(620, 128), (128, 128)]",1.14079,matmul_linear_295,1.9230089,-40.67682162053436,1002
matmul,linear,"[(622, 128), (128, 128)]",1.14151,matmul_linear_296,1.9482857,-41.40951709495173,1004
matmul,linear,"[(624, 128), (128, 128)]",1.14223,matmul_linear_297,2.000009,-42.88875700059349,1006
matmul,linear,"[(626, 128), (128, 128)]",1.14295,matmul_linear_298,1.9825624,-42.34985995901061,1008
matmul,linear,"[(628, 128), (128, 128)]",1.1436700000000002,matmul_linear_299,1.9544017,-41.48234725747525,1010
matmul,linear,"[(630, 128), (128, 128)]",1.14439,matmul_linear_300,1.9524196,-41.38606270906109,1012
matmul,linear,"[(632, 128), (128, 128)]",1.14511,matmul_linear_301,1.9860358,-42.34192555844159,1014
matmul,linear,"[(634, 128), (128, 128)]",1.14583,matmul_linear_302,1.9238838,-40.44182917908034,1016
matmul,linear,"[(636, 128), (128, 128)]",1.14655,matmul_linear_303,2.0327053,-43.5948732952091,1018
matmul,linear,"[(638, 128), (128, 128)]",1.14727,matmul_linear_304,1.9454464,-41.0279306589994,1020
matmul,linear,"[(640, 128), (128, 128)]",1.14799,matmul_linear_305,1.9589998,-41.39917727403545,1022
matmul,linear,"[(642, 128), (128, 128)]",1.14871,matmul_linear_306,2.034107,-43.52755287701186,1024
matmul,linear,"[(644, 128), (128, 128)]",1.1494300000000002,matmul_linear_307,1.9858751,-42.119723440814575,1026
matmul,linear,"[(646, 128), (128, 128)]",1.15015,matmul_linear_308,1.9657411,-41.490260339980686,1028
matmul,linear,"[(648, 128), (128, 128)]",1.15087,matmul_linear_309,1.9829822,-41.96266612983212,1030
matmul,linear,"[(650, 128), (128, 128)]",1.15159,matmul_linear_310,2.0395715,-43.53764994264726,1032
matmul,linear,"[(652, 128), (128, 128)]",1.15231,matmul_linear_311,1.9824555000000004,-41.87460954356858,1034
matmul,linear,"[(654, 128), (128, 128)]",1.15303,matmul_linear_312,2.0434285999999995,-43.573756381798695,1036
matmul,linear,"[(656, 128), (128, 128)]",1.15375,matmul_linear_313,1.9397141,-40.51958481922672,1038
matmul,linear,"[(658, 128), (128, 128)]",1.15447,matmul_linear_314,1.9489913,-40.765769452126335,1040
matmul,linear,"[(660, 128), (128, 128)]",1.1551900000000002,matmul_linear_315,1.9924107,-42.0204880449598,1042
matmul,linear,"[(662, 128), (128, 128)]",1.15591,matmul_linear_316,1.9666965,-41.22580682886252,1044
matmul,linear,"[(664, 128), (128, 128)]",1.15663,matmul_linear_317,2.0528571,-43.657549276079656,1046
matmul,linear,"[(666, 128), (128, 128)]",1.15735,matmul_linear_318,1.9998393,-42.12784997274531,1048
matmul,linear,"[(668, 128), (128, 128)]",1.15807,matmul_linear_319,2.0067233,-42.29049914355407,1050
matmul,linear,"[(670, 128), (128, 128)]",1.15879,matmul_linear_320,1.9851786,-41.627922041875735,1052
matmul,linear,"[(672, 128), (128, 128)]",1.15951,matmul_linear_321,2.0052679,-42.17680340866176,1054
matmul,linear,"[(674, 128), (128, 128)]",1.16023,matmul_linear_322,1.9909109,-41.72366026023565,1056
matmul,linear,"[(676, 128), (128, 128)]",1.16095,matmul_linear_323,2.0258661,-42.69364594234533,1058
matmul,linear,"[(678, 128), (128, 128)]",1.16167,matmul_linear_324,2.0630356,-43.69122859537663,1060
matmul,linear,"[(680, 128), (128, 128)]",1.16239,matmul_linear_325,1.9908752,-41.61412026228465,1062
matmul,linear,"[(682, 128), (128, 128)]",1.16311,matmul_linear_326,2.0201428,-42.42436722790091,1064
matmul,linear,"[(684, 128), (128, 128)]",1.16383,matmul_linear_327,1.9984197,-41.762483626437415,1066
matmul,linear,"[(686, 128), (128, 128)]",1.1645500000000002,matmul_linear_328,2.0169911000000003,-42.263007506577495,1068
matmul,linear,"[(688, 128), (128, 128)]",1.16527,matmul_linear_329,1.9873929,-41.36690334357136,1070
matmul,linear,"[(690, 128), (128, 128)]",1.16599,matmul_linear_330,1.9942589,-41.53266659609741,1072
matmul,linear,"[(692, 128), (128, 128)]",1.16671,matmul_linear_331,2.0178573,-42.18074786557008,1074
matmul,linear,"[(694, 128), (128, 128)]",1.16743,matmul_linear_332,2.0678571,-43.54397119607539,1076
matmul,linear,"[(696, 128), (128, 128)]",1.16815,matmul_linear_333,2.0617054999999995,-43.34059835412961,1078
matmul,linear,"[(698, 128), (128, 128)]",1.16887,matmul_linear_334,2.1017140000000003,-44.38491631116318,1080
matmul,linear,"[(700, 128), (128, 128)]",1.16959,matmul_linear_335,2.0961252000000004,-44.202283336892286,1082
matmul,linear,"[(702, 128), (128, 128)]",1.1703100000000002,matmul_linear_336,2.0821075,-43.79204724059637,1084
matmul,linear,"[(704, 128), (128, 128)]",1.17103,matmul_linear_337,2.0378749000000007,-42.5367082150136,1086
matmul,linear,"[(706, 128), (128, 128)]",1.17175,matmul_linear_338,2.0437232,-42.66591483621656,1088
matmul,linear,"[(708, 128), (128, 128)]",1.17247,matmul_linear_339,2.0112857,-41.70544741604834,1090
matmul,linear,"[(710, 128), (128, 128)]",1.17319,matmul_linear_340,2.0320182000000004,-42.264788770100594,1092
matmul,linear,"[(712, 128), (128, 128)]",1.17391,matmul_linear_341,2.0862592,-43.73134459994232,1094
matmul,linear,"[(714, 128), (128, 128)]",1.17463,matmul_linear_342,2.0497413,-42.693743839771386,1096
matmul,linear,"[(716, 128), (128, 128)]",1.17535,matmul_linear_343,2.0755355,-43.371240819537896,1098
matmul,linear,"[(718, 128), (128, 128)]",1.1760700000000002,matmul_linear_344,2.0853035,-43.60197448476925,1100
matmul,linear,"[(720, 128), (128, 128)]",1.17679,matmul_linear_345,2.1191515,-44.46881216373629,1102
matmul,linear,"[(722, 128), (128, 128)]",1.17751,matmul_linear_346,2.0575624,-42.771601969398354,1104
matmul,linear,"[(724, 128), (128, 128)]",1.17823,matmul_linear_347,2.0908748000000004,-43.648945407922085,1106
matmul,linear,"[(726, 128), (128, 128)]",1.17895,matmul_linear_348,2.0503215,-42.499261701152726,1108
matmul,linear,"[(728, 128), (128, 128)]",1.17967,matmul_linear_349,2.0858481,-43.44410793863656,1110
matmul,linear,"[(730, 128), (128, 128)]",1.18039,matmul_linear_350,2.0785714,-43.21147688263199,1112
matmul,linear,"[(732, 128), (128, 128)]",1.18111,matmul_linear_351,2.0255801,-41.69028418081319,1114
matmul,linear,"[(734, 128), (128, 128)]",1.1818300000000002,matmul_linear_352,2.1741252,-45.64112499132983,1116
matmul,linear,"[(736, 128), (128, 128)]",1.18255,matmul_linear_353,2.0577049999999995,-42.53063485776628,1118
matmul,linear,"[(738, 128), (128, 128)]",1.18327,matmul_linear_354,2.1024197,-43.71865902892748,1120
matmul,linear,"[(740, 128), (128, 128)]",1.18399,matmul_linear_355,2.1018126,-43.66814624672057,1122
matmul,linear,"[(742, 128), (128, 128)]",1.18471,matmul_linear_356,2.0834373,-43.136757703243575,1124
matmul,linear,"[(744, 128), (128, 128)]",1.18543,matmul_linear_357,2.1578659,-45.06470490126379,1126
matmul,linear,"[(746, 128), (128, 128)]",1.18615,matmul_linear_358,2.0924105,-43.31179278635812,1128
matmul,linear,"[(748, 128), (128, 128)]",1.18687,matmul_linear_359,2.0741429,-42.7778095713656,1130
matmul,linear,"[(750, 128), (128, 128)]",1.18759,matmul_linear_360,2.1021250999999994,-43.505265219467645,1132
matmul,linear,"[(752, 128), (128, 128)]",1.18831,matmul_linear_361,2.0778661000000005,-42.81104061517729,1134
matmul,linear,"[(754, 128), (128, 128)]",1.18903,matmul_linear_362,2.089259,-43.0884347034044,1136
matmul,linear,"[(756, 128), (128, 128)]",1.18975,matmul_linear_363,2.0928481000000003,-43.15163150158868,1138
matmul,linear,"[(758, 128), (128, 128)]",1.19047,matmul_linear_364,2.0765444000000004,-42.67062144204574,1140
matmul,linear,"[(760, 128), (128, 128)]",1.1911900000000002,matmul_linear_365,2.1217232000000004,-43.85742683117195,1142
matmul,linear,"[(762, 128), (128, 128)]",1.19191,matmul_linear_366,2.1398483,-44.299322526741726,1144
matmul,linear,"[(764, 128), (128, 128)]",1.19263,matmul_linear_367,2.1029819000000005,-43.28862269332895,1146
matmul,linear,"[(766, 128), (128, 128)]",1.19335,matmul_linear_368,2.1253751,-43.852264007421546,1148
matmul,linear,"[(768, 128), (128, 128)]",1.19407,matmul_linear_369,2.1217055,-43.72121861398767,1150
matmul,linear,"[(770, 128), (128, 128)]",1.19479,matmul_linear_370,2.1964198999999995,-45.602842152358924,1152
matmul,linear,"[(772, 128), (128, 128)]",1.19551,matmul_linear_371,2.1255714,-43.75582960892303,1154
matmul,linear,"[(774, 128), (128, 128)]",1.19623,matmul_linear_372,2.1602857,-44.62630567799435,1156
matmul,linear,"[(776, 128), (128, 128)]",1.1969500000000002,matmul_linear_373,2.1174285,-43.471526901616734,1158
matmul,linear,"[(778, 128), (128, 128)]",1.19767,matmul_linear_374,2.1294553,-43.75697860387114,1160
matmul,linear,"[(780, 128), (128, 128)]",1.19839,matmul_linear_375,2.1207142,-43.4912068773812,1162
matmul,linear,"[(782, 128), (128, 128)]",1.19911,matmul_linear_376,2.1885983,-45.2110512925099,1164
matmul,linear,"[(784, 128), (128, 128)]",1.19983,matmul_linear_377,2.1781782,-44.91589347464776,1166
matmul,linear,"[(786, 128), (128, 128)]",1.20055,matmul_linear_378,2.1748306,-44.79799943958854,1168
matmul,linear,"[(788, 128), (128, 128)]",1.20127,matmul_linear_379,2.1599821,-44.385187266135205,1170
matmul,linear,"[(790, 128), (128, 128)]",1.20199,matmul_linear_380,2.2394464,-46.32646711258639,1172
matmul,linear,"[(792, 128), (128, 128)]",1.2027100000000002,matmul_linear_381,2.1454286,-43.94080511465168,1174
matmul,linear,"[(794, 128), (128, 128)]",1.20343,matmul_linear_382,2.1291606,-43.47866478461043,1176
matmul,linear,"[(796, 128), (128, 128)]",1.20415,matmul_linear_383,2.1685801000000007,-44.47288343188247,1178
matmul,linear,"[(798, 128), (128, 128)]",1.20487,matmul_linear_384,2.1661517,-44.377395175047056,1180
matmul,linear,"[(800, 128), (128, 128)]",1.20559,matmul_linear_385,2.1761249,-44.59922773734172,1182
matmul,linear,"[(802, 128), (128, 128)]",1.20631,matmul_linear_386,2.218268,-45.61928495565009,1184
matmul,linear,"[(804, 128), (128, 128)]",1.20703,matmul_linear_387,2.2259910999999994,-45.775614287047226,1186
matmul,linear,"[(806, 128), (128, 128)]",1.20775,matmul_linear_388,2.1692769000000003,-44.3247655474504,1188
matmul,linear,"[(808, 128), (128, 128)]",1.2084700000000002,matmul_linear_389,2.2105624,-45.33201143745139,1190
matmul,linear,"[(810, 128), (128, 128)]",1.20919,matmul_linear_390,2.2610089,-46.51989207118999,1192
matmul,linear,"[(812, 128), (128, 128)]",1.20991,matmul_linear_391,2.1683034,-44.200152063590366,1194
matmul,linear,"[(814, 128), (128, 128)]",1.21063,matmul_linear_392,2.1827233,-44.53580075862112,1196
matmul,linear,"[(816, 128), (128, 128)]",1.21135,matmul_linear_393,2.1720001000000004,-44.228823930532975,1198
matmul,linear,"[(818, 128), (128, 128)]",1.2120700000000002,matmul_linear_394,2.1968483,-44.82686856438835,1200
matmul,linear,"[(820, 128), (128, 128)]",1.21279,matmul_linear_395,2.1981427,-44.82660293164769,1202
matmul,linear,"[(822, 128), (128, 128)]",1.21351,matmul_linear_396,2.2385895000000007,-45.7913118952805,1204
matmul,linear,"[(824, 128), (128, 128)]",1.21423,matmul_linear_397,2.1744463,-44.15911765675702,1206
matmul,linear,"[(826, 128), (128, 128)]",1.21495,matmul_linear_398,2.1660177,-43.90858394185791,1208
matmul,linear,"[(828, 128), (128, 128)]",1.21567,matmul_linear_399,2.1794464,-44.22115634502413,1210
matmul,linear,"[(830, 128), (128, 128)]",1.21639,matmul_linear_400,2.203026499999999,-44.78550303412144,1212
matmul,linear,"[(832, 128), (128, 128)]",1.21711,matmul_linear_401,2.2404554,-45.67577645151962,1214
matmul,linear,"[(834, 128), (128, 128)]",1.2178300000000002,matmul_linear_402,2.1811160000000003,-44.16482204522822,1216
matmul,linear,"[(836, 128), (128, 128)]",1.21855,matmul_linear_403,2.2104375,-44.872904119659566,1218
matmul,linear,"[(838, 128), (128, 128)]",1.21927,matmul_linear_404,2.2301518000000007,-45.32793686958889,1220
matmul,linear,"[(840, 128), (128, 128)]",1.21999,matmul_linear_405,2.2335892,-45.3798397664172,1222
matmul,linear,"[(842, 128), (128, 128)]",1.22071,matmul_linear_406,2.2217411,-45.05615438270463,1224
matmul,linear,"[(844, 128), (128, 128)]",1.22143,matmul_linear_407,2.2026875,-44.5481939675964,1226
matmul,linear,"[(846, 128), (128, 128)]",1.22215,matmul_linear_408,2.2231697,-45.026688695874185,1228
matmul,linear,"[(848, 128), (128, 128)]",1.22287,matmul_linear_409,2.2378569,-45.35530846498718,1230
matmul,linear,"[(850, 128), (128, 128)]",1.2235900000000002,matmul_linear_410,2.2450091,-45.49732560104098,1232
matmul,linear,"[(852, 128), (128, 128)]",1.22431,matmul_linear_411,2.2401606000000003,-45.34722198042409,1234
matmul,linear,"[(854, 128), (128, 128)]",1.22503,matmul_linear_412,2.2879908,-46.458263730780736,1236
matmul,linear,"[(856, 128), (128, 128)]",1.22575,matmul_linear_413,2.2491252,-45.50103302386189,1238
matmul,linear,"[(858, 128), (128, 128)]",1.22647,matmul_linear_414,2.2062677,-44.40973776663639,1240
matmul,linear,"[(860, 128), (128, 128)]",1.22719,matmul_linear_415,2.2882945,-46.37097628823563,1242
matmul,linear,"[(862, 128), (128, 128)]",1.22791,matmul_linear_416,2.2099911000000003,-44.43823778294854,1244
matmul,linear,"[(864, 128), (128, 128)]",1.22863,matmul_linear_417,2.2335447,-44.99192248088878,1246
matmul,linear,"[(866, 128), (128, 128)]",1.2293500000000002,matmul_linear_418,2.2388215,-45.08941422976328,1248
matmul,linear,"[(868, 128), (128, 128)]",1.23007,matmul_linear_419,2.2713037,-45.84299757007396,1250
matmul,linear,"[(870, 128), (128, 128)]",1.23079,matmul_linear_420,2.2532679,-45.37755586009102,1252
matmul,linear,"[(872, 128), (128, 128)]",1.23151,matmul_linear_421,2.3514469,-47.6275649686157,1254
matmul,linear,"[(874, 128), (128, 128)]",1.23223,matmul_linear_422,2.2497056,-45.2270554867268,1256
matmul,linear,"[(876, 128), (128, 128)]",1.23295,matmul_linear_423,2.2694197,-45.671133462003525,1258
matmul,linear,"[(878, 128), (128, 128)]",1.23367,matmul_linear_424,2.2426964000000003,-44.99166271457876,1260
matmul,linear,"[(880, 128), (128, 128)]",1.23439,matmul_linear_425,2.2714554,-45.656428032881465,1262
matmul,linear,"[(882, 128), (128, 128)]",1.2351100000000002,matmul_linear_426,2.2394107,-44.84665095152041,1264
matmul,linear,"[(884, 128), (128, 128)]",1.23583,matmul_linear_427,2.3369822000000005,-47.11855314944206,1266
matmul,linear,"[(886, 128), (128, 128)]",1.23655,matmul_linear_428,2.2591431,-45.26464481156594,1268
matmul,linear,"[(888, 128), (128, 128)]",1.23727,matmul_linear_429,2.2513925,-45.0442337353438,1270
matmul,linear,"[(890, 128), (128, 128)]",1.23799,matmul_linear_430,2.237875,-44.68010947885829,1272
matmul,linear,"[(892, 128), (128, 128)]",1.2387100000000002,matmul_linear_431,2.2451425000000005,-44.827110083212986,1274
matmul,linear,"[(894, 128), (128, 128)]",1.23943,matmul_linear_432,2.2812856,-45.66966976866026,1276
matmul,linear,"[(896, 128), (128, 128)]",1.24015,matmul_linear_433,2.2627411000000004,-45.19258080387545,1278
matmul,linear,"[(898, 128), (128, 128)]",1.24087,matmul_linear_434,2.2962856,-45.9618611900889,1280
matmul,linear,"[(900, 128), (128, 128)]",1.24159,matmul_linear_435,2.3045358,-46.12407409769898,1282
